text_content,text_length,emotion,misspellings,label,source
"Tennis star Serena Williams wrote that she’s ""sick of COVID-19. I’m sick of black vs. white. I’m sick of Democrats vs. Republicans. I’m sick of gay vs. straight. I’m sick of Christians vs atheists. I’m REALLY sick of the media.""",40,sadness,5,0,politifact_json
"Compact fluorescent light bulbs are ""toxic"" and ""not environmentally friendly.""",10,disgust,2,0,politifact_json
"Says the Obama administration ""sold perhaps the best located and finest embassy in London ... only to build a new one in an off location for 1.2 billion dollars.""",29,surprise,3,0,politifact_json
"""Governor (Perry), you were a Democrat, having worked for Al Gore as his campaign manager...""",15,neutral,3,0,politifact_json
"""We have one charter school that for seven years has been rated unacceptable.""",13,disgust,2,0,politifact_json
The 1986 Challenger Space Shuttle disaster was a hoax; the crew did not die and are still alive today.,19,sadness,0,0,politifact_json
"Scott Walker ""couldn’t get his own party"" to back more than a 500-student increase in Milwaukee’s school choice program, but in Indiana, ""Mitch Daniels’ voucher program is approaching 30,000 students two years after opening.""",34,neutral,6,0,politifact_json
"""Nobody applies to the United States for refugee status. They apply to the United Nations.""",15,neutral,2,0,politifact_json
Says Kate Spade worked with the Clintons and suggests they were involved in her death.,15,sadness,1,0,politifact_json
"Under President Barack Obama, the United States has ""doubled our exports.""",11,disgust,2,0,politifact_json
"""Now we have ISIS coming over the (U.S.-Mexico) border.""",9,neutral,3,0,politifact_json
"""How many concerts would Taylor Swift have to perform to pay off one day of interest on our national debt? She would have to perform every day for three years.""",30,neutral,2,1,politifact_json
"""Nearly 25 percent of all automobile accidents are caused by texting while driving.""",13,neutral,3,0,politifact_json
"""The president is brain-dead.""",4,disgust,3,0,politifact_json
"Says ""today unemployment has been running near 12 percent or more for the last four years"" and the Legislature hasn’t done much to lower it.",25,neutral,4,0,politifact_json
"Vitamin D, vitamin C, colloidal silver and black seed oil can kill the coronavirus.",14,disgust,1,0,politifact_json
"""The amount of attention paid this week to Chris Christie makes the coverage of Benghazi ... pale in significance.""",19,disgust,3,0,politifact_json
Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005,13,fear,0,1,politifact_json
"Says North Carolina Republican Senate candidate Thom Tillis ""supports a plan that would end Medicare as we know it.""",19,neutral,4,0,politifact_json
Says he never told anyone he hated the U.S. Senate.,10,disgust,1,1,politifact_json
"Says U.S. Senate rival Eric Hovde ""refused to pay his property taxes until he was taken to court.""",18,anger,4,1,politifact_json
Says Ivanka Trump was targeted in the Florida condominium building collapse.,11,sadness,1,0,politifact_json
Says she balanced a $10 billion budget shortfall without raising taxes.,11,sadness,0,0,politifact_json
"Says President Trump tweeted that it’s ""not fair for a president to leave office because of BAD votes!"" and that the Supreme Court ""should decide the presidency at every election.""",30,anger,3,0,politifact_json
A photo shows Rob Cantrall at a recent Michigan protest.,10,disgust,1,0,politifact_json
"Says Barack Obama’s approval rating ""is right in the average"" for second-term presidents at this point.",16,neutral,4,0,politifact_json
"""We rank below Ethiopia, I'm told, in terms of our exports per capita, well below any of the other developed countries we trade with, and well below China and (South) Korea.""",31,neutral,3,0,politifact_json
"A photo shows a Mexican police officer ""brutalized by members of this caravan as they attempt to FORCE their way into Mexico.""",22,disgust,2,0,politifact_json
"""I was the deciding vote on abolishing the death penalty in the state of Illinois.""",15,neutral,2,0,politifact_json
"""Pipe bomber suspect pictured last year with Izzy Hernandez. ... a Democrat Donor/Supporter.""",13,neutral,5,0,politifact_json
"""I’ve got the spending down, I’ve got the debt down a little bit, I’ve got the reserves up.""",18,neutral,4,1,politifact_json
"Milwaukee’s problems include ""52 percent black male unemployment.""",8,neutral,3,0,politifact_json
A photo shows a recent White House event was actually filmed at Tyler Perry Studios in Atlanta.,17,neutral,0,0,politifact_json
"""(Jeb) Bush, not the State of Florida, decided which private emails to disclose.""",13,neutral,3,1,politifact_json
"""Only one out of five of the so-called ‘Syrian refugees’ who went into Europe were actually Syrian.""",17,neutral,5,0,politifact_json
"""In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.""",20,neutral,2,0,politifact_json
"Says state Supreme Court candidate Joe Donald twice ""supported"" incumbent Justice Rebecca Bradley.",13,neutral,2,1,politifact_json
"""The Democrats in the Senate last year introduced a constitutional amendment to repeal the free speech protections of the First Amendment.""",21,neutral,2,0,politifact_json
"""Every single year that there's an increase (in temperature) it's within the margin of error -- meaning it isn't increasing.""",20,neutral,5,0,politifact_json
"Says Hillary Clinton ""has even deleted this record of total support (for the Trans-Pacific Partnership trade agreement) from her book.""",20,neutral,3,0,politifact_json
"Says the Arizona immigration law ""expressly bans racial profiling.""",9,neutral,2,0,politifact_json
Says 55 percent of council members have come from area where only 10 percent of Austinites live.,17,neutral,1,1,politifact_json
"""As many as a quarter of our students aren’t even finishing high school.""",13,neutral,4,1,politifact_json
Says a demonstration with an air quality monitor shows that cloth masks are dangerous for children.,16,disgust,0,0,politifact_json
"""From Europe: 3,964 people have died from adverse drug reactions for COVID-19 ‘vaccines’ – 162,610 injuries.""",16,sadness,8,0,politifact_json
"""Cannabis may stop coronavirus from infecting people, study finds.""",9,neutral,3,0,politifact_json
"""We're the highest developed nation taxed in the world.""",9,neutral,3,0,politifact_json
"Says Joe Biden said Jon Corzine is ""the smartest guy that I know, in terms of the economy and on finance, I really mean this.""",25,neutral,3,1,politifact_json
"""Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.""",17,neutral,3,1,politifact_json
"Birth control pioneer Margaret Sanger was ""an active participant in the Ku Klux Klan.""",14,disgust,3,0,politifact_json
"Says Hillary Clinton said, ""This planet might be able to support perhaps as many as half of a billion people who could live a sustainable life in relative comfort. Human populations must be greatly diminished, and as quickly as possible to limit further environmental damage.""",45,neutral,2,0,politifact_json
David Perdue led efforts to ship thousands of jobs overseas.,10,neutral,1,0,politifact_json
"""This is the first time in the history that we've had the raising of a debt limit also with spending cuts.""",21,neutral,3,0,politifact_json
"""Trump welcomes Jamaica as a U.S. territory""",7,joy,3,0,politifact_json
Distracted driving such as texting behind the wheel is behind a rise in traffic deaths on Georgia roadways this year.,20,neutral,1,1,politifact_json
"""Parents in Vail, Arizona just took over the school board — all according to the rules. Voted in a whole new board, and immediately removed the mask mandate.""",28,neutral,3,0,politifact_json
"The CNBC debate was supposed to be three hours, and he ""renegotiated it down to two hours.""",17,neutral,3,0,politifact_json
"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",17,anger,2,0,politifact_json
"""The Public Employee Retirement System is making more millionaires than the Oregon state lottery.""",14,surprise,2,0,politifact_json
The U.S. Supreme Court has not traditionally asked a lot of questions during oral arguments.,15,neutral,1,1,politifact_json
"""Arizona schools rank 45th in the nation, dead last in funding per student.""",13,neutral,3,1,politifact_json
"Rep. Peter Petrarca ""voted on two pieces of legislation that helped auto body shops ... and at that point I think there is a conflict of interest.""",27,neutral,5,1,politifact_json
"""The fact is it's not amnesty.""",6,neutral,3,1,politifact_json
Arnold Schwarzenegger slept on the ground in front of a bronze statue of himself because he had been turned away from a hotel.,23,disgust,0,0,politifact_json
"""Apprehension rates at the southern border have plummeted since the 1980s, and apprehensions of Mexicans specifically have reached their lowest point in nearly half a century.""",26,fear,3,1,politifact_json
"Says ""Obama’s deadliest cover-up (in an explosion that killed 29 miners) has been uncovered"" by internal government documents.",18,disgust,4,0,politifact_json
"""[U]nlike every other major transit system in the nation, MARTA has never received any significant, dedicated funding from the state of Georgia.""",22,neutral,3,0,politifact_json
